so,source_file,customer,customer_street_address,customer_city,customer_state,customer_zip,order_date,ship_to_name,ship_to_address,ship_to_city,ship_to_state,ship_to_zip,fuel_brand,store_brand,store_id,site_id,site_address,site_city,site_state,state,site_zip,service_requested,service_date,technician,new_install/90_days,system,equipment_replacement,reason_for_order,equipment_category,impact_to_site,interface,firmware,last_service_date,min_temp_F,max_temp_F,avg_temp_F,precipitation_inches,humidity_precentag,snowfall_inches,windspeed_mph,sunshine_hours
80905,"SO#80905 7-11 #34286 - Winter Garden , FL - FMD12SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",Southeastern Lighting Solutions,821 Fentress Ct.,Daytona Beach,FL,32114,4/26/2024,Southeastern Lighting Solutions,821 Fentress Ct.,Daytona Beach,FL,32114,7Eleven,,,34286,17100 W. Colonial Dr.,Winter Garden,FL,Florida,34787,FALSE,,,,,,,,,,,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
80906,"SO#80906 7-11 36637 San Antonio, TX FMD20SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",,,,,,4/26/2024,,,,,,,,,,,,,Unknown,,FALSE,,,,,,,,,PVCU-POS-PSPT,3.08,7/5/2025,,,,,,,,
80907,"SO#80907 7-11 #37202 - Sanford, FL - FMD12SEP3-GSG_PVSPS42-UD-1.xlsx",AmPro,7818 Professional Place,Tampa,FL,33637,4/30/2024,AmPro,7818 Professional Place,Tampa,FL,33637,7Eleven,,,37202,Rinehart Rd & SR 46,Sanford,FL,Florida,,FALSE,,,,,,,,,PVCU-POS-VFON,,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
80908,"SO#80908 7-11 #32101 - Orlando, FL - FMD12SEP3-R-G_PVSPS42-UD-2.xlsx",Southeastern Lighting Solutions,821 Fentress Ct.,Daytona Beach,FL,32114,4/30/2024,Southeastern Lighting Solutions,821 Fentress Ct.,Daytona Beach,FL,32114,7Eleven,,,32101,4501 Conroy Rd.,Orlando,FL,Florida,32811,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
32549,"SO#32549 Exxon Mobil - Corona Del Mar, CA - FMD8SEP2S-R-G PVSPS82-UMPD-CH-2.xlsx",SignResource,5930 Shull St.,Bell Gardens,CA,90201,7/31/2024,SignResource,5930 Shull St.,Bell Gardens,CA,90201,Exxon Mobil,,,,2201 E. Cast Hwy,Corona Del Mar,CA,California,95262,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,75,95,85,5,78.3,0,9.7,9.2
32550,"SO#32550 Citgo #12441002 - Marshall, NC - FMD18SEP-R-DP_FMD16SEP-G-DP_FMT6P-CCR_PVSPS63-UDCC-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/1/2024,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,12441002,3660 US 25/70 Hwy,Marshall,NC,North Carolina,28753,FALSE,,,,,,,,,PVCU-POS-PSPT,,7/5/2025,70,90,80,6,69.4,0,14.8,9.5
32551,"SO#32551 Chevron #388335 - Melbourne, FL - FMD12CSS3-GSW-C1_C2_PVSPS42-UD-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,7/31/2024,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Chevron,,,388335,"3500 S. Babcock, St.",Melbourne,FL,Florida,32090,FALSE,,,,,,,,,PVCU-POS-DEX,3.08,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
32552,"SO#32552 Chevron #302186 - Orlando, FL - FMD12CSS3-GSW-C1_C2_PVSPS42-UD-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,7/31/2024,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Chevron,,,302186,13480 FL 535,Orlando,FL,Florida,32826,FALSE,,,,,,,,,PVCU-RF,3.08,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
32553,"SO#32553 Chevron #TBD - Oak Hills, CA - FMD8CTS3-GSW-C1-C2_PVSPS82-UMPD-CH-2.xlsx",Donco & Sons Inc.,2871 E. Blue Star Street,Anaheim,CA,92806,8/2/2024,Donco & Sons Inc.,2871 E. Blue Star Street,Anaheim,CA,92806,Chevron,,,,13302 Ranchero Rd.,Oak Hills,CA,California,92344,FALSE,,,,,,,,,,,7/5/2025,75,95,85,5,78.3,0,9.7,9.2
32554,"SO#32554 Chevron #TBD - Apple Valley, CA - FMD8CTS3-GSW-C1-C2_PVSPS82-UMPD-CH-2.xlsx",Donco & Sons Inc.,2871 E. Blue Star Street,Anaheim,CA,92806,8/2/2024,Donco & Sons Inc.,2871 E. Blue Star Street,Anaheim,CA,92806,Chevron,,,,13601 Apple Valley Rd.,Apple Valley,CA,California,92308,FALSE,,,,,,,,,,,7/5/2025,75,95,85,5,78.3,0,9.7,9.2
32555,"SO#32555 Citgo #23971102 - Utica, NY - FMD18SEP3-R_FMD16SEP3-R_PVSPS21-W1-2.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/2/2024,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,23971102,1262 Culver Ave.,Utica,NY,New York,13501,FALSE,,,,,,,,,PVCU-RF,3.08,7/5/2025,70,90,80,4.9,83.3,0,12.7,9.6
32556,"SO#32556 Chevron #TBD - Morton, WA - FMD22CSS3-GSW-C1_C2_PVSPS42-UD-1.xlsx",SignResource,5930 Shull St.,"Bell Gardens, CA",,,8/5/2024,SignResource,5930 Shull St.,"Bell Gardens, CA",,,Chevron,,,,498 2nd Ave,Morton,WA,Washington,98356,TRUE,12/2/2024,Insignia Signs,1,SMD2,Same,Bag Order - Missing information,Display,Panel Out,PVCU-RF,3.08,12/2/2024,28,48,38,3.2,43.5,3.1,6.6,5.4
32557,"SO#32557 Pemex - Palm Springs, CA - FMD24SEN3A-W-G_FMD16SEN3A-W_PVSPS21-U3-3.xlsx",Price Self Storage - SRD Signage,3951 Murphy Canyon Road,San Diego,CA,92123,8/6/2024,Price Self Storage - SRD Signage,3951 Murphy Canyon Road,San Diego,CA,92123,Pemex,,,,60490 Overtune Dr.,Palm Springs,CA,California,92262,FALSE,,,,,,,,,,,7/5/2025,75,95,85,5,78.3,0,9.7,9.2
32558,"SO#32558 Chevron#TBD - Crossville, AL - FMD16CCS3-W-C1_FMD12CSS3-W-C2_PVSPS63-UDW-1.xlsx","Dualite, Inc",one Dualite Lane,Williamsburg,OH,45176,8/5/2024,"Dualite, Inc",one Dualite Lane,Williamsburg,OH,45176,Chevron,,,,19174 AL - 68,Crossville,AL,Alabama,35962,FALSE,,,,,,,,,,,7/5/2025,70,90,80,2.5,80.8,0,5.2,11.1
32559,"SO#32559 Citgo #34666044 - Dade City, FL - FMD18SEP-GSR-DP_ FMT6P-CCR PVSPS42-UCC-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TX,37757,8/6/2024,SignResource,242 Industrial Pkwy,Jacksboro,TX,37757,Citgo,,,34666044,20949 US Hwy 98,Dade City,FL,Florida,33523,FALSE,,,,,,,,,,,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
32560,"SO#32560 Citgo #34666036 - New Port Richey, FL- FMD16SEP-GSR-DP_PVSPS63-UWCC-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/6/2024,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,34666036,4930 Floramar Ter,New Port richey,FL,Florida,34652,FALSE,,,,,,,,,,,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
32561,"SO#32561 Chevron #TBD - Dade City, FL - FMD12CSS3-GSW-C1_C2_PVSPS42-UD-1.xlsx",Petroimage,6432 SE 115th Ln.,Belleview,FL,34420,8/7/2024,Petroimage,6432 SE 115th Ln.,Belleview,FL,34420,Chevron,,,,20400 US Hwy 98,Dade City,FL,Florida,,FALSE,,,,,,,,,PVCU-RF,3.08,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
32563,"SO#32563 Citgo #34666092 - Avon Park, FL - FMD12SEP-GSR-GSG-DP_PVSPS62-UDCC-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TX,37757,8/8/2024,SignResource,242 Industrial Pkwy,Jacksboro,TX,37757,Citgo,,,34666092,1310 W. Allamanda Blvd.,Avon Park,FL,Florida,33825,FALSE,,,,,,,,,PVCU-RF,3.08,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
32564,"SO#32564 Chevron Kent Kwik #352 - Midland, TX - FMD16CCS3-W-C1-C2_PVSPS42-UD-1.xlsx",SignResource,5930 Shull St.,Bell Gardens,CA,90201,8/12/2024,SignResource,5930 Shull St.,Bell Gardens,CA,90201,Chevron,Kent Kwik,,352,3603 W. Wall St.,Midland,TX,Texas,,FALSE,,,,,,,,,,,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
32565,"SO#32565 Chevron Kent Kwick #437 - San Angelo, TX - FMD16CCS3-W-C1-C2_PVSPS42-UD-1.xlsx",SignResource,5930 Shull St.,Bell Gardens,CA,90201,8/12/2024,SignResource,5930 Shull St.,Bell Gardens,CA,90201,Chevron,Kent Kwik,,437,2 N. Koenigheim St.,San Angelo,TX,Texas,,FALSE,,,,,,,,,,,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
32566,"SO#32566 Chevron Kent Kwik #436 - Abilene, TX - FMD22CSS3-GSW-C1_C2_PVSPS42-UD-1.xlsx",SignResource,5930 Shull St.,"Bell Gardens, CA",,,8/12/2024,SignResource,5930 Shull St.,"Bell Gardens, CA",,,Chevron,Kent Kwik,,436,4202 Buffalo Gap Rd.,Abilene,TX,Texas,,FALSE,,,,,,,,,,,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
32567,"SO#32567 Texaco Kent Kwik #354 - Midland, TX - FMD22CSS3-GSW-C5_C2_PVSPS42-UD-1.xlsx",SignResource,5930 Shull St.,"Bell Gardens, CA",,,8/12/2024,SignResource,5930 Shull St.,"Bell Gardens, CA",,,Chevron,Kent Kwik,,354,5520 N. Big Spring St.,Midland,TX,Texas,,FALSE,,,,,,,,,,,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
32568,"SO#32568 Chevron Kent Kwik #351 - Midland, TX - FMD22CSS3-GSW-C1_C2_PVSPS42-UD-1.xlsx",SignResource,5930 Shull St.,"Bell Gardens, CA",,,8/12/2024,SignResource,5930 Shull St.,"Bell Gardens, CA",,,Chevron,Kent Kwik,,351,3210 N. Garfield St.,Midland,TX,Texas,,FALSE,,,,,,,,,PVCU-RF,3.08,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
32569,"SO#32569 Chevron Kent Kwik #438 - San Angelo, TX - FMD22CSS3-GSW-C1_C2_PVSPS42-UD-1.xlsx",SignResource,5930 Shull St.,"Bell Gardens, CA",,,8/12/2024,SignResource,5930 Shull St.,"Bell Gardens, CA",,,Chevron,Kent Kwik,,438,4515 Knickerbocker,San Angelo,TX,Texas,,FALSE,,,,,,,,,,,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
32570,"SO#32570 Chevron Kent Kwik #350 - Midland, TX - FMD22CSS3-GSW-C1_C2_PVSPS42-UD-1.xlsx",SignResource,5930 Shull St.,"Bell Gardens, CA",,,8/12/2024,SignResource,5930 Shull St.,"Bell Gardens, CA",,,Chevron,Kent Kwik,,350,1000 Andrews Hwy,Midland,TX,Texas,,FALSE,,,,,,,,,,,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
32571,"SO#32571 Town Pump - Shelby , MT - FMD22SEN3A-GSR-GSG_PVSPS63-UDW-1.xlsx",Branded Solutions,3210 Canyon Ferry Rd. Ste 1,East Helena,MT,59635,8/20/2024,Branded Solutions,3210 Canyon Ferry Rd. Ste 1,East Helena,MT,59635,Town Pump,,,,1350 W. Roosevelt Hwy.,Shelby,MT,Montana,59474,TRUE,11/22/2024,Branded Sign Soltuions,0,SMD2,Same,Wrong part (production),Accessory,Cosmetic,PVCU-RF,3.08,11/22/2024,52,72,62,1.6,51.2,0,7.6,5.1
32572,"SO#32572 Town Pump - Troy, MT - FMD22SEN3A-GSR_GSG_PVSPS42-UD-1.xlsx",Branded Solutions,3210 Canyon Ferry Rd. Ste 1,East Helena,MT,59635,8/20/2024,Branded Solutions,3210 Canyon Ferry Rd. Ste 1,East Helena,MT,59635,Town Pump,,,,112 E. Missoula,Troy,MT,Montana,59935,TRUE,11/12/2024,Town Pump,1,SMD2,Same,Part Failure,Display,Cosmetic,PVCU-RF,3.08,11/12/2024,52,72,62,1.6,51.2,0,7.6,5.1
32573,"SO#32573 Mobil #TBD - Archer, FL - FMD16SEP-GSR-MP_FMT4P-C9R_PVSPSR42-UT_1.xlsx",Petroimage,6432 SE 115th Ln,Belleview,FL,34420,8/12/2024,Petroimage,6432 SE 115th Ln,Belleview,FL,34420,Mobil,,,,13475 FL-45,Archer,FL,Florida,32618,FALSE,,,,,,,,,,,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
32574,"SO#32574 TBD - Plaquemine, LA - FMD18SEP3-GSR_PVSPS21-U-1.xlsx",America's Best Signs,2621 N. Sherwood Forest Dr.,Baton Rouge,LA,70814,8/14/2024,America's Best Signs,2621 N. Sherwood Forest Dr.,Baton Rouge,LA,70814,,,,,58720 Belleview Rd,Plaquemine,LA,Louisiana,,FALSE,,,,,,,,,,,7/5/2025,80,100,90,2.3,64.2,0,15,10.5
32575,"SO#32575 Citgo #14253025 Troy, NY FMD16SEP3-GSR_PVSPS21-P1-2.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/13/2024,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,14253025,884 2nd Ave,Troy,NY,New York,12182,FALSE,,,,,,,,,,,7/5/2025,70,90,80,4.9,83.3,0,12.7,9.6
32576,"SO#32576 Texaco #387437 - Lumber City, GA - FMD16CSS3-GSW-C5_C2_PVSPS42-UD-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,8/13/2024,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Texaco,,,387437,3308 Golden Isles,Lumber City,GA,Georgia,31549,TRUE,3/24/2025,His and Her Signs,0,SMD2,Same,Bag Order - Missing information,Display,Panel Out,,,3/24/2025,46,66,56,2.4,62.6,0,10.5,5.7
32577,"SO#32577 Texaco #TBD - Enterprise, AL - FMD12CSS3-GSW-C5_C2_PVSPS42-UD-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,8/13/2024,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Texaco,,,,492 S. Dalesville Ave,Enterprise,AL,Alabama,36330,FALSE,,,,,,,,,PVCU-POS-KIT,3.04,7/5/2025,70,90,80,2.5,80.8,0,5.2,11.1
32578,"SO#32578 Chevron #TBD - LaGrange, GA - FMD16CCS3-W-C1_FMD12CSS3-W-C2_PVSPS63-UDW-1.xlsx","Dualite, Inc",one Dualite Lane,Williamsburg,OH,45176,8/15/2024,"Dualite, Inc",one Dualite Lane,Williamsburg,OH,45176,Chevron,,,,"1231 Bartley, RD",LaGrange,GA,Georgia,30241,TRUE,9/26/2024,Dualite,0,SMD2,Same,Short cable to digit,Accessory,Panel Out,PVCU-POS-VFON,3.08,9/26/2024,52,72,62,1.6,66.9,0,6.3,5.9
32579,"SO#32579 Chevron #209680 - Orlando, FL- FMD16SEP3-GSR_PVSPS21-U-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,8/15/2024,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Chevron,,,209680,308 S. Primerose Drive,Orlando,FL,Florida,32803,FALSE,,,,,,,,,PVCU-POS-PSPT,3.08,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
32580,"SO#32580 Chevron #382365 - Cape Coral, FL - 10CSS3-W-C1_C2_PVSPS42-UD-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,8/15/2024,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Chevron,,,382365,2327 Hancock Bridge Pkwy.,Cape Coral,FL,Florida,33990,TRUE,10/2/2024,Dualite,0,SMD2,Same,Installation Issues,Accessory,Panel Out,PVCU-POS-VFON,3.08,10/2/2024,68,88,78,2.1,45.7,0,7.9,5
32581,"SO#32581 Citgo #23673054 - Holdersness, NH - 20SEP3-R_12SEP3-G_PVSPS42-UD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/16/2024,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Big Apple,1090,23673054,107 NH 175A,Holdersness,NH,New Hampshire,3245,TRUE,8/26/2024,SignResource,0,SMD2,Same,Lost equipment,Accessory,Site Down,PVCU-RF,3.08,8/26/2024,70,90,80,4.2,72.3,0,12.5,12
32582,"SO#32582 Chevron #TBD - Vernon, FL - FMD22CSS3-GSW-C1_C2_PVSPS42-UD-1.xlsx",Cummings,4255 Napier Field Rd.,Dothan,AL,36303,8/15/2024,Cummings,4255 Napier Field Rd.,Dothan,AL,36303,Chevron,,,,3693 Roche Ave.,Vernon,FL,Florida,32462,FALSE,,,,,,,,,PVCU-RF,3.08,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
32583,SO#32583 - UDF DEMO - FMD6SEN-GSG_PVSPSR11-U-1.xlsx,Geoffrey David,3583 Epworth Ave,Cincinnati,OH,45211,8/19/2024,Geoffrey David,3583 Epworth Ave,Cincinnati,OH,45211,UDF,,,Demo,,,,Unknown,,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,,,,,,,,
32585,"SO#32585 Texaco - Mesquite, TX - FMD8CTS3-GSW-C5-C2_PVSP42-UD-2.xlsx","Dualite, Inc",Once Dualite Lane,Williamsburg,OH,45176,8/16/2024,"Dualite, Inc",Once Dualite Lane,Williamsburg,OH,45176,Texaco,,,,1919 W. Scyene Rd.,Mesquite,TX,Texas,75149,FALSE,,,,,,,,,PVCU-POS-KIT,3.08,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
32586,"SO#32586 Texaco #TBD - Terrell, TX - FMD6CTS3-GSW-C5_PVSPS42-U-CRCH-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,8/20/2024,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Texaco,,,,28870 FM 429,Terrell,TX,Texas,71571,FALSE,,,,,,,,,PVCU-RF,3.08,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
32588,"SO#32588 Chevron #TBD - Roy, WA - FMD12CSS3-GSW-C1_C2_PVSPS42-UD-1.xlsx",SignResource,5930 Shull St.,Bell Gardens,CA,90201,8/23/2024,SignResource,5930 Shull St.,Bell Gardens,CA,90201,Chevron,,,,35618 WA 507,Roy,WA,Washington,98580,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,70,90,80,4.9,78.7,0,13.7,8.1
32589,"SO#32589 Chevron #TBD - Mercer Island, WA - 10CSS3-W-C1_C2_PVSPS42-UD-1.xlsx",SignResource,5930 Shull St.,Bell Gardens,CA,90201,8/27/2024,SignResource,5930 Shull St.,Bell Gardens,CA,90201,Chevron,,,,7655 Sunset Hwy,Mercer Island,WA,Washington,,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,70,90,80,4.9,78.7,0,13.7,8.1
70620,"SO#70620 Citgo #30632026 - Lancaster, SC - FMD12SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/2/2024,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,30632026,3068 Flat Creek Rd.,Lancaster,SC,South Carolina,29720,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,70,90,80,3.4,70,0,12.2,11.2
70621,"SO#70621 Citgo #11901007 - Taylorsville, NC - FMD12SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/5/2024,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,11901007,1273 NC Hwy 90 E.,Taylorsville,NC,North Carolina,28681,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,70,90,80,6,69.4,0,14.8,9.5
70622,"SO#70622 Citgo #12251017 - Staten Island, NY - FMD12SEP3-GSR_PVSPS21-U-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/6/2024,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,12251017,6126 Amboy Rd.,Staten Island,NY,New York,10309,TRUE,5/15/2025,Station Glo,0,SMD2,Same,Part Failure,Display,Panel Out,PVCU-POS-VFON,3.08,5/15/2025,44,64,54,5,66.4,0,11.5,6.7
70625,"SO#70625 Green Acres Citgo Grocery #40461069 Beaumont, TX FMD16SEP3-GSR-GSG_PVSPS63-UMD-1.xlsx",Sign Resource,242 Industrial Pkwy,Jacksboro,TN,37757,8/7/2027,Sign Resource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Green Acres Grocery,,40461069,16091 Hwy 124,Beaumont,TX,Texas,77705,TRUE,9/24/2024,Image Solutions,1,SMD2,Same,Environmental Damage,Accessory,Other,PVCU-POS-VFON,3.08,9/24/2024,67,87,77,2.8,50.9,0,14.8,5.3
70626,"SO#70626 Citgo #23577176 - Ellsworth, ME - 8SEP2S-R_G_PVSPS62-UD-CRCH-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/9/2024,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,23577176,367 State St,Ellsworth,ME,Maine,4605,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,65,85,75,5.1,84.2,0,7.5,10.5
70627,"SO#70627 Citgo #21882033 - Saint Agatha, ME - FMD8SEP2-GSR_PVSPS42-UP-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/15/2024,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,21882033,276 Main St.,Saint Agatha,ME,Maine,4772,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,65,85,75,5.1,84.2,0,7.5,10.5
70628,"SO#70628 Citgo #16934002 - Pittsburg, NH - FMD12SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/16/2024,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,16934002,2792 N. Main St.,Pittsburg,NH,New Hampshire,3592,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,70,90,80,4.6,66.6,0,11.5,9.5
70629,"SO#70629 Chevron #TBD - Denham Springs, LA - FMD22CSS3-GSW_PVSPS42-U-CRCH-1.xlsx","Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,8/16/2024,"Dualite, Inc",One Dualite Lane,Williamsburg,OH,45176,Chevron,,,,23610 LA - 16,Denham Springs,LA,Louisiana,70726,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,80,100,90,2.3,64.2,0,15,10.5
70630,"SO#70630 Citgo #14148010 - Strasburg, VA - FMD12SEP3-GSR_GSG_PVSPS42-UD-1.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,8/19/2024,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,,,14148010,6836 John Marshall Hwy.,Strasburg,VA,Virginia,22641,TRUE,10/1/2024,SignResource / Interstate signs,1,SMD2,Same,Lost equipment,Communication,Site Down,PVCU-POS-VFON,3.08,10/1/2024,52,72,62,2.3,48,0,9.7,4.1
80927,"SO#80927 7-11 #25888 - Oak Harbor, WA - FMD12SEP3-GSG_PVSPS42-UD-1.xlsx",Lights INC,120 NW Canal Street,Seattle,WA,98107,8/2/2024,Lights INC,120 NW Canal Street,Seattle,WA,98107,7Eleven,,,25888,,Oak Harbor,WA,Washington,,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,70,90,80,4.9,78.7,0,13.7,8.1
80928,"SO#80928 7-11 #32499 - Manchester, NH - FMD20SEP3-GSR_PVSPS21-U-1.xlsx",Sign Design,TBD,,,,8/6/2024,Sign Design,TBD,,,,7Eleven,,,32499,577 Maple Street,Manchester,NH,New Hampshire,3104,FALSE,,,,,,,,,PVCU-RF,3.08,7/5/2025,70,90,80,4.6,66.6,0,11.5,9.5
80929,"SO#80929 7-11 #34507 - Leesburg, VA - FMD6SEP-GSR_FMD6SEP-GSR_PVSPS61-UPD-1.xlsx","Sign Enterprise, Inc.",1317 Alum Spring Rd.,Fredericksburg,VA,22401,8/13/2024,"Sign Enterprise, Inc.",1317 Alum Spring Rd.,Fredericksburg,VA,22401,7Eleven,,,34507,502 S. King St.,Leesburg,VA,Virginia,20175,FALSE,,,,,,,,,PVCU-RF,3.08,7/5/2025,70,90,80,4.1,72.9,0,8.6,8.7
80930,"SO#80930 7-11 #37247 - San Antonio, TX FMD12SEP3-GSG_PVSPS42-UD-2.xlsx",TBD,371 Hoyt Road,Waxahachie,TX,75167,8/14/2024,TBD,371 Hoyt Road,Waxahachie,TX,75167,7Eleven,,,37247,3155 SW Military Dr.,San Antonio,TX,Texas,,FALSE,,,,,,,,,PVCU-POS-VFON-EM9,3.11,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
80931,"SO#80931 Whole Food Chevron #59905 - Grapevine, TX - FMD12CSS3-GSW-C1_PVSP21-U-1.xlsx",TBD,371 Hoyt Road,Waxahachie,TX,75167,8/15/2024,TBD,371 Hoyt Road,Waxahachie,TX,75167,Chevron,Whole Food,,59905,101 E. Hwy 114,Grapevine,TX,Texas,,FALSE,,,,,,,,,PVCU-POS-VFON,3.08,7/5/2025,85,105,95,2.7,83.2,0,12.6,9.4
80932,"SO#80932 7-11 #36790 - Sarasota, FL - FMD16SEP3-GSR_PVSPS21-U-1.xlsx",Southeastern Lighting Solutions,821 Fentress Ct.,Daytona Beach,FL,32114,8/15/2024,Southeastern Lighting Solutions,821 Fentress Ct.,Daytona Beach,FL,32114,7Eleven,,,36790,,Sarasota,FL,Florida,,FALSE,,,,,,,,,,,7/5/2025,80,100,90,5,60.7,0,11.9,10.2
80933,"SO#80933 Fastrip #8894 - Ridgecrest, CA - FMD12SEN3A-GSR-GSG_PSPS42-UMPD-2.xlsx",Jacon Oil Company,3101 State Road,Bakersfield,CA,93308,8/22/2024,Jacon Oil Company,3101 State Road,Bakersfield,CA,93308,Fastrip,,,8894,345 S. Ridgecrest Dr.,Ridgecrest,CA,California,93555,FALSE,,,,,,,,,,,7/5/2025,75,95,85,5,78.3,0,9.7,9.2
32711,"SO#32711 Chevron #TBD - Bermerton, WA - FMD16CSS3-GSW-C1_PVSPS42-U-CRCH-1.xlsx",SignResource,5930 Shull St.,Bell Gardens,GA,90201,12/5/2024,SignResource,5930 Shull St.,Bell Gardens,GA,90201,Chevron,,,,4351 Wheaton Way,Bremerton,WA,Washington,,FALSE,,,,,,,,,PVCU-RF,3.08,7/5/2025,70,90,80,4.9,78.7,0,13.7,8.1
32712,"SO#32712 Citgo #23673194 Big Apple #1106 - Oxford, ME - FMD18SEP3-GSR_12SEP-G_PVSPS21-D1-2.xlsx",SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,12/6/2024,SignResource,242 Industrial Pkwy,Jacksboro,TN,37757,Citgo,Big Apple,1106,23673194,467 Main Street.,Oxford,ME,Maine,4270,TRUE,3/31/2025,SignResource,0,SMD2,Same,Lost equipment,Accessory,Other,PVCU-RF,3.08,3/31/2025,37,57,47,2.1,68.5,0,12.1,5.9
